-5.0000000000000000E+000,-5.0000000000000000E+000, 4.9999999039184013E+000
-4.9969999999999999E+000,-4.9969999999999999E+000, 4.9999999039184013E+000
-4.9939999999999998E+000,-4.9939999999999998E+000, 4.9999999039184013E+000
-4.9909999999999997E+000,-4.9909999999999997E+000, 4.9999999039184013E+000
-4.9849999999999994E+000,-4.9849999999999994E+000, 4.9999999039184013E+000
-4.9729999999999999E+000,-4.9729999999999999E+000, 4.9999999039184013E+000
-4.9489999999999998E+000,-4.9489999999999998E+000, 4.9999999039184013E+000
-4.9009999999999998E+000,-4.9009999999999998E+000, 4.9999999039184013E+000
-4.8049999999999997E+000,-4.8049999999999997E+000, 4.9999999039184013E+000
-4.6129999999999995E+000,-4.6129999999999995E+000, 4.9999999039184013E+000
-4.3129999999999997E+000,-4.3129999999999997E+000, 4.9999999039184013E+000
-4.0129999999999999E+000,-4.0129999999999999E+000, 4.9999999039184013E+000
-3.7130000000000001E+000,-3.7130000000000001E+000, 4.9999999039184013E+000
-3.4130000000000003E+000,-3.4130000000000003E+000, 4.9999999039184013E+000
-3.1130000000000004E+000,-3.1130000000000004E+000, 4.9999999039184013E+000
-2.8130000000000006E+000,-2.8130000000000006E+000, 4.9999999039184013E+000
-2.5130000000000008E+000,-2.5130000000000008E+000, 4.9999999039184013E+000
-2.2130000000000010E+000,-2.2130000000000010E+000, 4.9999999039184013E+000
-1.9130000000000009E+000,-1.9130000000000009E+000, 4.9999999039184013E+000
-1.6130000000000009E+000,-1.6130000000000009E+000, 4.9999999039184013E+000
-1.3130000000000008E+000,-1.3130000000000008E+000, 4.9999999039184013E+000
-1.0130000000000008E+000,-1.0130000000000008E+000, 4.9999999039184013E+000
-7.1300000000000074E-001,-7.1300000000000074E-001, 4.9999999039184013E+000
-4.1300000000000076E-001,-4.1300000000000076E-001, 4.9999999039184013E+000
-1.1300000000000077E-001,-1.1300000000000077E-001, 4.9999999039184013E+000
 1.8699999999999922E-001, 1.8699999999999922E-001, 4.9999999039184013E+000
 4.8699999999999921E-001, 4.8699999999999921E-001, 4.9999999039184013E+000
 7.8699999999999926E-001, 7.8699999999999926E-001, 4.9999999039184013E+000
 1.0869999999999993E+000, 1.0869999999999993E+000, 4.9783478530198693E+000
 1.3869999999999993E+000, 1.3869999999999993E+000, 4.7801127253639670E+000
 1.6869999999999994E+000, 1.6869999999999994E+000, 4.3769857716269369E+000
 1.9869999999999994E+000, 1.9869999999999994E+000, 3.7736824421203998E+000
 2.2869999999999995E+000, 2.2869999999999995E+000, 2.9771582457630652E+000
 2.5869999999999993E+000, 2.5869999999999993E+000, 1.9964114748934325E+000
 2.8869999999999991E+000, 2.8869999999999991E+000, 1.2890630117019537E+000
 3.1869999999999989E+000, 3.1869999999999989E+000, 1.0385428012551214E+000
 3.4869999999999988E+000, 3.4869999999999988E+000, 8.8580320434479676E-001
 3.7869999999999986E+000, 3.7869999999999986E+000, 7.7858730408102139E-001
 4.0869999999999989E+000, 4.0869999999999989E+000, 6.9723136551512965E-001
 4.3869999999999987E+000, 4.3869999999999987E+000, 6.3275163573424320E-001
 4.6869999999999985E+000, 4.6869999999999985E+000, 5.8006390909010574E-001
 4.9869999999999983E+000, 4.9869999999999983E+000, 5.3602569941527234E-001
 5.2869999999999981E+000, 5.2869999999999981E+000, 4.9856434273941735E-001
 5.5869999999999980E+000, 5.5869999999999980E+000, 4.6624473365391583E-001
 5.8869999999999978E+000, 5.8869999999999978E+000, 4.3803507483960324E-001
 6.1869999999999976E+000, 6.1869999999999976E+000, 4.1317087134972130E-001
 6.4869999999999974E+000, 6.4869999999999974E+000, 3.9107154681258810E-001
 6.7869999999999973E+000, 6.7869999999999973E+000, 3.7128702186936857E-001
 7.0869999999999971E+000, 7.0869999999999971E+000, 3.5346222322944643E-001
 7.3869999999999969E+000, 7.3869999999999969E+000, 3.3731277526687042E-001
 7.6869999999999967E+000, 7.6869999999999967E+000, 3.2260791256882831E-001
 7.9869999999999965E+000, 7.9869999999999965E+000, 3.0915819604595030E-001
 8.2869999999999973E+000, 8.2869999999999973E+000, 2.9680650777253609E-001
 8.5869999999999980E+000, 8.5869999999999980E+000, 2.8542133466695890E-001
 8.8869999999999987E+000, 8.8869999999999987E+000, 2.7489168199936997E-001
 9.1869999999999994E+000, 9.1869999999999994E+000, 2.6512316811457437E-001
 9.4870000000000001E+000, 9.4870000000000001E+000, 2.5603498886915355E-001
 9.7870000000000008E+000, 9.7870000000000008E+000, 2.4755753160776078E-001
 1.0000000000000000E+001, 1.0000000000000000E+001, 2.4187588014166264E-001
